geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone,is_in_european_union
452949,ru,EU,"Европа",RU,"Россия",TVE,"Тверская область",,,"Удомля",,Europe/Moscow,0
461699,ru,EU,"Европа",RU,"Россия",RYA,"Рязанская область",,,"Сасово",,Europe/Moscow,0
461704,ru,EU,"Европа",RU,"Россия",TVE,"Тверская область",,,"Новозавидовский",,Europe/Moscow,0
461720,ru,EU,"Европа",RU,"Россия",VLA,"Владимирская область",,,"Костерево",,Europe/Moscow,0
461920,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Звенигород",,Europe/Moscow,0
461964,ru,EU,"Европа",RU,"Россия",KIR,"Кировская область",,,"Зуевка",,Europe/Kirov,0
462008,ru,EU,"Европа",RU,"Россия",TVE,"Тверская область",,,"Зубцов",,Europe/Moscow,0
462444,ru,EU,"Европа",RU,"Россия",CHE,"Челябинская",,,"Златоуст",,Asia/Yekaterinburg,0
462755,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Жуковский",,Europe/Moscow,0
462792,ru,EU,"Европа",RU,"Россия",KLU,"Калужская область",,,"Жуков",,Europe/Moscow,0
462822,ru,EU,"Европа",RU,"Россия",BRY,"Брянская область",,,"Жуковка",,Europe/Moscow,0
463082,ru,EU,"Европа",RU,"Россия",SAM,"Самарская область",,,"Жигулевск",,Europe/Samara,0
463144,ru,EU,"Европа",RU,"Россия",KO,"Коми",,,"Жешарт",,Europe/Moscow,0
463217,ru,EU,"Европа",RU,"Россия",TAM,"Тамбовская область",,,"Жердевка",,Europe/Moscow,0
463343,ru,EU,"Европа",RU,"Россия",KRS,"Курская область",,,"Железногорск",,Europe/Moscow,0
463355,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Железнодорожный",,Europe/Moscow,0
463356,ru,EU,"Европа",RU,"Россия",KGD,"Калининградская область",,,"Железнодорожный",,Europe/Kaliningrad,0
463465,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Жаворонки",,Europe/Moscow,0
463568,ru,EU,"Европа",RU,"Россия",ULY,"Ульяновская область",,,"Жадовка",,Europe/Ulyanovsk,0
463637,ru,EU,"Европа",RU,"Россия",ROS,"Ростовская область",,,"Зерноград",,Europe/Moscow,0
463824,ru,EU,"Европа",RU,"Россия",STA,"Ставропольский край",,,"Зеленокумск",,Europe/Moscow,0
463826,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Зеленоградский",,Europe/Moscow,0
463828,ru,EU,"Европа",RU,"Россия",KGD,"Калининградская область",,,"Зеленоградск",,Europe/Kaliningrad,0
463829,ru,EU,"Европа",RU,"Россия",MOW,"Москва",,,"Зеленоград",,Europe/Moscow,0
463830,ru,EU,"Европа",RU,"Россия",SPE,"Санкт-Петербург",,,"Зеленогорск",,Europe/Moscow,0
463835,ru,EU,"Европа",RU,"Россия",TA,"Татарстан",,,"Зеленодольск",,Europe/Moscow,0
463838,ru,EU,"Европа",RU,"Россия",MUR,"Мурманская область",,,"Зеленоборский",,Europe/Moscow,0
464071,ru,EU,"Европа",RU,"Россия",UD,"Удмуртия",,,"Завьялово",,Europe/Samara,0
464101,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,"Заволжье",,Europe/Moscow,0
464112,ru,EU,"Европа",RU,"Россия",IVA,"Ивановская область",,,"Заволжск",,Europe/Moscow,0
464286,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Зассовская",,Europe/Moscow,0
464343,ru,EU,"Европа",RU,"Россия",PNZ,"Пензенская область",,,"Засечное",,Europe/Moscow,0
464687,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Зарайск",,Europe/Moscow,0
464708,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Запрудня",,Europe/Moscow,0
464790,ru,EU,"Европа",RU,"Россия",MUR,"Мурманская область",,,"Заполярный",,Europe/Moscow,0
465291,ru,EU,"Европа",RU,"Россия",ORL,"Орловская область",,,"Залегощь",,Europe/Moscow,0
465543,ru,EU,"Европа",RU,"Россия",TA,"Татарстан",,,"Заинск",,Europe/Moscow,0
465632,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Загорянский",,Europe/Moscow,0
465648,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,,,Europe/Moscow,0
465726,ru,EU,"Европа",RU,"Россия",LIP,"Липецкая область",,,"Задонск",,Europe/Moscow,0
465856,ru,EU,"Европа",RU,"Россия",SAM,"Самарская область",,,"Заборовка",,Europe/Samara,0
466045,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Южный",,Europe/Moscow,0
466200,ru,EU,"Европа",RU,"Россия",CHE,"Челябинская",,,"Юрюзань",,Asia/Yekaterinburg,0
466215,ru,EU,"Европа",RU,"Россия",VLA,"Владимирская область",,,"Юрьев-Польский",,Europe/Moscow,0
466314,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Юровка",,Europe/Moscow,0
466646,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,Юкки,,Europe/Moscow,0
466674,ru,EU,"Европа",RU,"Россия",UD,"Удмуртия",,,"Юкаменское",,Europe/Samara,0
466806,ru,EU,"Европа",RU,"Россия",ME,"Марий Эл",,,"Йошкар-Ола",,Europe/Moscow,0
466885,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Ейск",,Europe/Moscow,0
466989,ru,EU,"Европа",RU,"Россия",STA,"Ставропольский край",,,"Ессентукская",,Europe/Moscow,0
466990,ru,EU,"Европа",RU,"Россия",STA,"Ставропольский край",,,"Ессентуки",,Europe/Moscow,0
467077,ru,EU,"Европа",RU,"Россия",SAR,"Саратовская область",,,"Еруслан",,Europe/Saratov,0
467091,ru,EU,"Европа",RU,"Россия",DA,"Дагестан",,,"Ерси",,Europe/Moscow,0
467195,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,,,Europe/Moscow,0
467260,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Ермекеево",,Asia/Yekaterinburg,0
467302,ru,EU,"Европа",RU,"Россия",LIP,"Липецкая область",,,"Ярлуково",,Europe/Moscow,0
467525,ru,EU,"Европа",RU,"Россия",KO,"Коми",,,"Емва",,Europe/Moscow,0
467978,ru,EU,"Европа",RU,"Россия",LIP,"Липецкая область",,,"Елец",,Europe/Moscow,0
468082,ru,EU,"Европа",RU,"Россия",TA,"Татарстан",,,"Елабуга",,Europe/Moscow,0
468250,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Егорьевск",,Europe/Moscow,0
468307,ru,EU,"Европа",RU,"Россия",ROS,"Ростовская область",,,"Егорлыкская",,Europe/Moscow,0
468390,ru,EU,"Европа",RU,"Россия",TUL,"Тульская область",,,"Ефремов",,Europe/Moscow,0
468560,ru,EU,"Европа",RU,"Россия",PER,"Пермский край",,,Яйва,,Asia/Yekaterinburg,0
468657,ru,EU,"Европа",RU,"Россия",ORE,"Оренбургская область",,,"Ясный",,Asia/Yekaterinburg,0
468671,ru,EU,"Европа",RU,"Россия",TUL,"Тульская область",,,"Ясногорск",,Europe/Moscow,0
468866,ru,EU,"Европа",RU,"Россия",SMO,"Смоленская область",,,"Ярцево",,Europe/Moscow,0
468899,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Ярославская",,Europe/Moscow,0
468902,ru,EU,"Европа",RU,"Россия",YAR,"Ярославская область",,,"Ярославль",,Europe/Moscow,0
468991,ru,EU,"Европа",RU,"Россия",KO,"Коми",,,"Ярега",,Europe/Moscow,0
469005,ru,EU,"Европа",RU,"Россия",KIR,"Кировская область",,,"Яранск",,Europe/Kirov,0
469050,ru,EU,"Европа",RU,"Россия",CU,"Чувашия",,,"Янтиково",,Europe/Moscow,0
469178,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Янаул",,Asia/Yekaterinburg,0
469349,ru,EU,"Европа",RU,"Россия",TUL,"Тульская область",,,"Ялта",,Europe/Moscow,0
469588,ru,EU,"Европа",RU,"Россия",SAR,"Саратовская область",,,,,Europe/Saratov,0
469655,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Яхрома",,Europe/Moscow,0
469809,ru,EU,"Европа",RU,"Россия",CU,"Чувашия",,,"Ядрин",,Europe/Moscow,0
469844,ru,EU,"Европа",RU,"Россия",AD,"Адыгея",,,"Яблоновский",,Europe/Moscow,0
469855,ru,EU,"Европа",RU,"Россия",BEL,"Белгородская область",,,Яблоново,,Europe/Moscow,0
469928,ru,EU,"Европа",RU,"Россия",RYA,"Рязанская область",,,"Выжелес",,Europe/Moscow,0
470083,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Высоковск",,Europe/Moscow,0
470195,ru,EU,"Европа",RU,"Россия",KLU,"Калужская область",,,"Высокиничи",,Europe/Moscow,0
470212,ru,EU,"Европа",RU,"Россия",TA,"Татарстан",,,"Высокая Гора",,Europe/Moscow,0
470252,ru,EU,"Европа",RU,"Россия",TVE,"Тверская область",,,"Вышний Волочек",,Europe/Moscow,0
470338,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Выселки",,Europe/Moscow,0
470368,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"Вырица",,Europe/Moscow,0
470444,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,"Выкса",,Europe/Moscow,0
470530,ru,EU,"Европа",RU,"Россия",ARK,"Архангельская область",,,"Вычегодский",,Europe/Moscow,0
470546,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"Выборг",,Europe/Moscow,0
470666,ru,EU,"Европа",RU,"Россия",VLA,"Владимирская область",,,"Вязники",,Europe/Moscow,0
470676,ru,EU,"Европа",RU,"Россия",SMO,"Смоленская область",,,"Вязьма",,Europe/Moscow,0
470734,ru,EU,"Европа",RU,"Россия",KIR,"Кировская область",,,"Вятские Поляны",,Europe/Kirov,0
470845,ru,EU,"Европа",RU,"Россия",CU,"Чувашия",,,"Вурнары",,Europe/Moscow,0
471101,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"Всеволожск",,Europe/Moscow,0
471308,ru,EU,"Европа",RU,"Россия",KO,"Коми",,,"Войвож",,Europe/Moscow,0
471430,ru,EU,"Европа",RU,"Россия",UD,"Удмуртия",,,"Воткинск",,Europe/Samara,0
471607,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,"Воскресенское",,Europe/Moscow,0
471656,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Воскресенск",,Europe/Moscow,0
471760,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,"Ворсма",,Europe/Moscow,0
471799,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,"Воротынец",,Europe/Moscow,0
472045,ru,EU,"Европа",RU,"Россия",VOR,"Воронежская область",,,"Воронеж",,Europe/Moscow,0
472229,ru,EU,"Европа",RU,"Россия",SAM,"Самарская область",,,"Волжский",,Europe/Samara,0
472231,ru,EU,"Европа",RU,"Россия",VGG,"Волгоградская область",,,"Волжский",,Europe/Volgograd,0
472234,ru,EU,"Европа",RU,"Россия",ME,"Марий Эл",,,"Волжск",,Europe/Moscow,0
472271,ru,EU,"Европа",RU,"Россия",VOR,"Воронежская область",,,"Воля",,Europe/Moscow,0
472278,ru,EU,"Европа",RU,"Россия",SAR,"Саратовская область",,,"Вольск",,Europe/Saratov,0
472357,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"Волосово",,Europe/Moscow,0
472428,ru,EU,"Европа",RU,"Россия",BEL,"Белгородская область",,,"Волоконовка",,Europe/Moscow,0
472433,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Волоколамск",,Europe/Moscow,0
472459,ru,EU,"Европа",RU,"Россия",VLG,"Вологодская область",,,"Вологда",,Europe/Moscow,0
472487,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Володарский",,Europe/Moscow,0
472494,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,"Володарск",,Europe/Moscow,0
472722,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"Волхов",,Europe/Moscow,0
472750,ru,EU,"Европа",RU,"Россия",KOS,"Костромская область",,,"Волгореченск",,Europe/Moscow,0
472755,ru,EU,"Европа",RU,"Россия",VGG,"Волгоградская область",,,,,Europe/Volgograd,0
472757,ru,EU,"Европа",RU,"Россия",VGG,"Волгоградская область",,,"Волгоград",,Europe/Volgograd,0
472761,ru,EU,"Европа",RU,"Россия",ROS,"Ростовская область",,,"Волгодонск",,Europe/Moscow,0
472766,ru,EU,"Европа",RU,"Россия",VLA,"Владимирская область",,,"Вольгинский",,Europe/Moscow,0
472887,ru,EU,"Европа",RU,"Россия",KOS,"Костромская область",,,"Вохма",,Europe/Moscow,0
473122,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Власиха",,Europe/Moscow,0
473247,ru,EU,"Европа",RU,"Россия",VLA,"Владимирская область",,,"Владимир",,Europe/Moscow,0
473249,ru,EU,"Европа",RU,"Россия",SE,"Северная Осетия",,,"Владикавказ",,Europe/Moscow,0
473259,ru,EU,"Европа",RU,"Россия",KO,"Коми",,,"Визябож",,Europe/Moscow,0
473263,ru,EU,"Европа",RU,"Россия",KO,"Коми",,,"Визинга",,Europe/Moscow,0
473312,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,,,Europe/Moscow,0
473511,ru,EU,"Европа",RU,"Россия",PNZ,"Пензенская область",,,"Вирга",,Europe/Moscow,0
473762,ru,EU,"Европа",RU,"Россия",MUR,"Мурманская область",,,"Видяево",,Europe/Moscow,0
473778,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Видное",,Europe/Moscow,0
473788,ru,EU,"Европа",RU,"Россия",IVA,"Ивановская область",,,"Вичуга",,Europe/Moscow,0
473856,ru,EU,"Европа",RU,"Россия",BEL,"Белгородская область",,,"Вейделевка",,Europe/Moscow,0
473860,ru,EU,"Европа",RU,"Россия",VGG,"Волгоградская область",,,"Ветютнев",,Europe/Volgograd,0
473904,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,"Ветлужский",,Europe/Moscow,0
474669,ru,EU,"Европа",RU,"Россия",VOR,"Воронежская область",,,"Верхняя Хава",,Europe/Moscow,0
475438,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Верхнеяркеево",,Asia/Yekaterinburg,0
475463,ru,EU,"Европа",RU,"Россия",CHE,"Челябинская",,,"Верхнеуральск",,Asia/Yekaterinburg,0
475614,ru,EU,"Европа",RU,"Россия",SMO,"Смоленская область",,,"Верхнеднепровский",,Europe/Moscow,0
475777,ru,EU,"Европа",RU,"Россия",PER,"Пермский край",,,"Верещагино",,Asia/Yekaterinburg,0
475845,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Вербилки",,Europe/Moscow,0
475881,ru,EU,"Европа",RU,"Россия",TUL,"Тульская область",,,"Венёв",,Europe/Moscow,0
475938,ru,EU,"Европа",RU,"Россия",ARK,"Архангельская область",,,"Вельск",,Europe/Moscow,0
476019,ru,EU,"Европа",RU,"Россия",YAR,"Ярославская область",,,"Великое",,Europe/Moscow,0
476062,ru,EU,"Европа",RU,"Россия",VLG,"Вологодская область",,,"Великий Устюг",,Europe/Moscow,0
476077,ru,EU,"Европа",RU,"Россия",PSK,"Псковская область",,,"Великие Луки",,Europe/Moscow,0
476343,ru,EU,"Европа",RU,"Россия",UD,"Удмуртия",,,"Вавож",,Europe/Samara,0
476372,ru,EU,"Европа",RU,"Россия",MOW,"Москва",,,"Ватутинки",,Europe/Moscow,0
476979,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Варнавинское",,Europe/Moscow,0
477039,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Варениковская",,Europe/Moscow,0
477192,ru,EU,"Европа",RU,"Россия",BEL,"Белгородская область",,,"Валуйки",,Europe/Moscow,0
477301,ru,EU,"Европа",RU,"Россия",NGR,"Новгородская Область",,,"Валдай",,Europe/Moscow,0
477340,ru,EU,"Европа",RU,"Россия",KIR,"Кировская область",,,"Вахруши",,Europe/Kirov,0
477424,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,"Вад",,Europe/Moscow,0
477449,ru,EU,"Европа",RU,"Россия",SAM,"Самарская область",,,"Узюково",,Europe/Samara,0
477466,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Узуново",,Europe/Moscow,0
477494,ru,EU,"Европа",RU,"Россия",TUL,"Тульская область",,,"Узловая",,Europe/Moscow,0
477584,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Уязытамак",,Asia/Yekaterinburg,0
477626,ru,EU,"Европа",RU,"Россия",TAM,"Тамбовская область",,,"Уварово",,Europe/Moscow,0
477656,ru,EU,"Европа",RU,"Россия",UD,"Удмуртия",,,Ува,,Europe/Samara,0
477795,ru,EU,"Европа",RU,"Россия",VLG,"Вологодская область",,,"Устюжна",,Europe/Moscow,0
478036,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"Усть-Луга",,Europe/Moscow,0
478044,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Усть-Лабинск",,Europe/Moscow,0
478047,ru,EU,"Европа",RU,"Россия",SAR,"Саратовская область",,,"Усть-Курдюм",,Europe/Saratov,0
478064,ru,EU,"Европа",RU,"Россия",PER,"Пермский край",,,"Усть-Кишерть",,Asia/Yekaterinburg,0
478071,ru,EU,"Европа",RU,"Россия",CHE,"Челябинская",,,"Усть-Катав",,Asia/Yekaterinburg,0
478130,ru,EU,"Европа",RU,"Россия",KC,"Карачаево-Черкессия",,,"Усть-Джегута",,Europe/Moscow,0
478143,ru,EU,"Европа",RU,"Россия",VGG,"Волгоградская область",,,"Усть-Бузулукская",,Europe/Volgograd,0
478317,ru,EU,"Европа",RU,"Россия",LIP,"Липецкая область",,,"Усмань",,Europe/Moscow,0
478544,ru,EU,"Европа",RU,"Россия",VGG,"Волгоградская область",,,"Урюпинск",,Europe/Volgograd,0
478565,ru,EU,"Европа",RU,"Россия",TA,"Татарстан",,,"Уруссу",,Europe/Moscow,0
478570,ru,EU,"Европа",RU,"Россия",MO,"Мордовия",,,,,Europe/Moscow,0
478757,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,"Урень",,Europe/Moscow,0
479028,ru,EU,"Европа",RU,"Россия",BRY,"Брянская область",,,"Унеча",,Europe/Moscow,0
479119,ru,EU,"Европа",RU,"Россия",ULY,"Ульяновская область",,,,,Europe/Ulyanovsk,0
479123,ru,EU,"Европа",RU,"Россия",ULY,"Ульяновская область",,,"Ульяновск",,Europe/Ulyanovsk,0
479411,ru,EU,"Европа",RU,"Россия",KO,"Коми",,,"Ухта",,Europe/Moscow,0
479532,ru,EU,"Европа",RU,"Россия",YAR,"Ярославская область",,,"Углич",,Europe/Moscow,0
479561,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Уфа",,Asia/Yekaterinburg,0
479613,ru,EU,"Европа",RU,"Россия",UD,"Удмуртия",,,,,Europe/Samara,0
479640,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Удельная",,Europe/Moscow,0
479703,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Учалы",,Asia/Yekaterinburg,0
479871,ru,EU,"Европа",RU,"Россия",ORE,"Оренбургская область",,,"Тюльган",,Asia/Yekaterinburg,0
480041,ru,EU,"Европа",RU,"Россия",TVE,"Тверская область",,,,,Europe/Moscow,0
480060,ru,EU,"Европа",RU,"Россия",TVE,"Тверская область",,,"Тверь",,Europe/Moscow,0
480089,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Туймазы",,Asia/Yekaterinburg,0
480122,ru,EU,"Европа",RU,"Россия",YAR,"Ярославская область",,,"Тутаев",,Europe/Moscow,0
480188,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,"Туртапка",,Europe/Moscow,0
480267,ru,EU,"Европа",RU,"Россия",SAR,"Саратовская область",,,"Турки",,Europe/Saratov,0
480301,ru,EU,"Европа",RU,"Россия",MO,"Мордовия",,,"Тургенево",,Europe/Moscow,0
480453,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,"Тумботино",,Europe/Moscow,0
480507,ru,EU,"Европа",RU,"Россия",AD,"Адыгея",,,"Тульский",,Europe/Moscow,0
480508,ru,EU,"Европа",RU,"Россия",TUL,"Тульская область",,,"Тульская область",,Europe/Moscow,0
480562,ru,EU,"Европа",RU,"Россия",TUL,"Тульская область",,,"Тула",,Europe/Moscow,0
480685,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Тучково",,Europe/Moscow,0
480716,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Туапсе",,Europe/Moscow,0
480876,ru,EU,"Европа",RU,"Россия",ROS,"Ростовская область",,,"Цимлянск",,Europe/Moscow,0
481036,ru,EU,"Европа",RU,"Россия",ROS,"Ростовская область",,,Целина,,Europe/Moscow,0
481350,ru,EU,"Европа",RU,"Россия",BRY,"Брянская область",,,"Трубчевск",,Europe/Moscow,0
481440,ru,EU,"Европа",RU,"Россия",ORL,"Орловская область",,,,,Europe/Moscow,0
481548,ru,EU,"Европа",RU,"Россия",KO,"Коми",,,"Троицко-Печорск",,Europe/Moscow,0
481608,ru,EU,"Европа",RU,"Россия",MOW,"Москва",,,"Троицк",,Europe/Moscow,0
481960,ru,EU,"Европа",RU,"Россия",VLG,"Вологодская область",,,"Тотьма",,Europe/Moscow,0
481964,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"Тосно",,Europe/Moscow,0
481985,ru,EU,"Европа",RU,"Россия",TVE,"Тверская область",,,"Торжок",,Europe/Moscow,0
482203,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,Топканово,,Europe/Moscow,0
482260,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,Томилино,,Europe/Moscow,0
482275,ru,EU,"Европа",RU,"Россия",BEL,"Белгородская область",,,"Томаровка",,Europe/Moscow,0
482283,ru,EU,"Европа",RU,"Россия",SAM,"Самарская область",,,"Тольятти",,Europe/Samara,0
482522,ru,EU,"Европа",RU,"Россия",TAM,"Тамбовская область",,,"Токаревка",,Europe/Moscow,0
482582,ru,EU,"Европа",RU,"Россия",AD,"Адыгея",,,"Тлюстенхабль",,Europe/Moscow,0
482965,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Тимашёвск",,Europe/Moscow,0
482969,ru,EU,"Европа",RU,"Россия",SAM,"Самарская область",,,"Тимашево",,Europe/Samara,0
483019,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"Тихвин",,Europe/Moscow,0
483029,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Тихорецк",,Europe/Moscow,0
483137,ru,EU,"Европа",RU,"Россия",IVA,"Ивановская область",,,Тейково,,Europe/Moscow,0
483142,ru,EU,"Европа",RU,"Россия",AD,"Адыгея",,,"Адыгейск",,Europe/Moscow,0
483430,ru,EU,"Европа",RU,"Россия",ULY,"Ульяновская область",,,"Teren’ga",,Europe/Ulyanovsk,0
483541,ru,EU,"Европа",RU,"Россия",LIP,"Липецкая область",,,"Тербуны",,Europe/Moscow,0
483661,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Темрюк",,Europe/Moscow,0
483681,ru,EU,"Европа",RU,"Россия",STA,"Ставропольский край",,,"Темнолесская",,Europe/Moscow,0
483691,ru,EU,"Европа",RU,"Россия",STA,"Ставропольский край",,,"Темижбекский",,Europe/Moscow,0
483883,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Тбилисская",,Europe/Moscow,0
483898,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"Тайцы",,Europe/Moscow,0
483935,ru,EU,"Европа",RU,"Россия",BEL,"Белгородская область",,,"Таврово",,Europe/Moscow,0
483968,ru,EU,"Европа",RU,"Россия",KL,"Калмыкия",,,"Тавн-Гашун",,Europe/Moscow,0
484017,ru,EU,"Европа",RU,"Россия",ROS,"Ростовская область",,,"Тацинская",,Europe/Moscow,0
484048,ru,EU,"Европа",RU,"Россия",TA,"Татарстан",,,,,Europe/Moscow,0
484050,ru,EU,"Европа",RU,"Россия",TA,"Татарстан",,,"Татарское Утяшкино",,Europe/Moscow,0
484106,ru,EU,"Европа",RU,"Россия",TA,"Татарстан",,,"Татарские Челны",,Europe/Moscow,0
484180,ru,EU,"Европа",RU,"Россия",TAM,"Тамбовская область",,,"Татаново",,Europe/Moscow,0
484287,ru,EU,"Европа",RU,"Россия",KLU,"Калужская область",,,"Таруса",,Europe/Moscow,0
484449,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Тарасовка",,Europe/Moscow,0
484646,ru,EU,"Европа",RU,"Россия",TAM,"Тамбовская область",,,Тамбов,,Europe/Moscow,0
484670,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Тамань",,Europe/Moscow,0
484674,ru,EU,"Европа",RU,"Россия",PNZ,"Пензенская область",,,Тамала,,Europe/Moscow,0
484747,ru,EU,"Европа",RU,"Россия",VOR,"Воронежская область",,,"Таловая",,Europe/Moscow,0
484826,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,Талдом,,Europe/Moscow,0
484856,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Агидель",,Asia/Yekaterinburg,0
484907,ru,EU,"Европа",RU,"Россия",ROS,"Ростовская область",,,"Таганрог",,Europe/Moscow,0
484972,ru,EU,"Европа",RU,"Россия",SAM,"Самарская область",,,"Сызрань",,Europe/Samara,0
485239,ru,EU,"Европа",RU,"Россия",KO,"Коми",,,"Сыктывкар",,Europe/Moscow,0
485280,ru,EU,"Европа",RU,"Россия",SMO,"Смоленская область",,,"Сычевка",,Europe/Moscow,0
485313,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"Сясьстрой",,Europe/Moscow,0
485507,ru,EU,"Европа",RU,"Россия",KRS,"Курская область",,,Свобода,,Europe/Moscow,0
485639,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"Светогорск",,Europe/Moscow,0
485643,ru,EU,"Европа",RU,"Россия",VGG,"Волгоградская область",,,"Светлый Яр",,Europe/Volgograd,0
485660,ru,EU,"Европа",RU,"Россия",KGD,"Калининградская область",,,"Светлый",,Europe/Kaliningrad,0
485698,ru,EU,"Европа",RU,"Россия",STA,"Ставропольский край",,,"Светлоград",,Europe/Moscow,0
485699,ru,EU,"Европа",RU,"Россия",KGD,"Калининградская область",,,"Светлогорск",,Europe/Kaliningrad,0
485701,ru,EU,"Европа",RU,"Россия",SAM,"Самарская область",,,"Светлодольск",,Europe/Samara,0
485763,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Свердловский",,Europe/Moscow,0
485765,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Свердловский",,Europe/Moscow,0
485817,ru,EU,"Европа",RU,"Россия",BRY,"Брянская область",,,"Суземка",,Europe/Moscow,0
485824,ru,EU,"Европа",RU,"Россия",VLA,"Владимирская область",,,"Суздаль",,Europe/Moscow,0
485871,ru,EU,"Европа",RU,"Россия",STA,"Ставропольский край",,,"Суворовская",,Europe/Moscow,0
485888,ru,EU,"Европа",RU,"Россия",TUL,"Тульская область",,,"Суворов",,Europe/Moscow,0
486043,ru,EU,"Европа",RU,"Россия",ULY,"Ульяновская область",,,"Сурское",,Europe/Ulyanovsk,0
