ОфНазвание,Синоним,Внешний идентификатор,Широта,Долгота,id региона,Регион - в другой таблице
Старая Русса,Старая Руссе,bc4e8fbc-54dc-4114-9c48-fd7a9b3e2e5c,57.9906873,31.3555076,65,Ставропольский край
Лесной,Лесной,26c6f82c-8503-4c38-9009-52815c8f4a9b,58.634981,59.7980528,65,Ставропольский край
Михайловск,Михайловске,177c10d7-f36f-449e-a94b-5f7f45a0dbc8,56.4369736,59.113865,65,Ставропольский край
Благодарный,Благодарный,0e527607-a1cd-462c-9b85-f33ddea64ad0,45.0990834,43.4307042,65,Ставропольский край
Георгиевск,Георгиевске,ea88bcba-c562-438a-9115-8b32426b0c8e,44.1486421,43.4739718,65,Ставропольский край
Ессентуки,Ессентуки,0ca8280c-89cb-4c81-8a99-ae10a98416bc,44.044461,42.8589078,65,Ставропольский край
Железноводск,Железноводске,f231a6e9-5631-44a6-80bf-585e9491165e,44.1320689,43.0306475,65,Ставропольский край
Зеленокумск,Зеленокумске,dcfa008b-e058-4be1-a409-18fc2b2e570f,44.403359,43.8841326,65,Ставропольский край
Изобильный,Изобильный,82d67979-76e6-4c48-b5b0-18c0b969114c,45.3684342,41.7086448,65,Ставропольский край
Кисловодск,Кисловодске,82551e9e-14a4-4414-ad60-6cc944763ff3,43.905235,42.7167187,65,Ставропольский край
Лермонтов,Лермонтове,3808db7f-f793-40d0-ad74-691c158bc2de,44.1052526,42.9731433,65,Ставропольский край
Михайловск,Михайловске,51007e5c-e430-4f18-912c-f88c7e73698d,45.1296297,42.028787,65,Ставропольский край
Невинномысск,Невинномысске,ff894fb7-acb4-4edf-bb48-c5349d89579b,44.6227404,41.9476147,65,Ставропольский край
Нефтекумск,Нефтекумске,47a5b97a-5cc1-4fa4-893f-0041590dd823,44.7544866,44.9865041,65,Ставропольский край
Новоалександровск,Новоалександровске,a0194045-d9a6-4593-9502-133cae983a3f,45.4933561,41.2154482,65,Ставропольский край
Новопавловск,Новопавловске,d72c4e6c-59e6-4c02-9372-61f980f79cbd,43.9617565,43.6342855,65,Ставропольский край
Пятигорск,Пятигорске,9b0efbd0-22bb-400d-86db-ddc69b9939d9,44.0411669,43.0661091,65,Ставропольский край
Светлоград,Светлограде,019979ae-6056-4ed8-98ef-48bded318dd2,45.3284769,42.8566923,65,Ставропольский край
Ставрополь,Ставрополе,2a1c7bdb-05ea-492f-9e1c-b3999f79dcbc,45.0445439,41.9690168,65,Ставропольский край
Ефремов,Ефремове,a6fad096-bd8a-49b8-ad26-78d892c208fd,53.1465725,38.0922412,65,Ставропольский край
Киселевск,Киселевске,36122f01-1666-42e0-9c65-937787e8ca45,54.0060382,86.6367387,66,Тамбовская область
Тара,Таре,191443b9-a283-4368-a09d-0a98f16c7dc5,56.9159171,74.3649643,66,Тамбовская область
Жигулевск,Жигулевске,2f44f8ee-a505-46bf-b6de-6648a166295e,53.4011545,49.494529,66,Тамбовская область
Жердевка,Жердевке,97034a8c-c36f-4e7b-880b-436ce8fec1be,51.8421783,41.4617407,66,Тамбовская область
Кирсанов,Кирсанове,24694c2c-bab5-4fc7-9666-5ad984536465,52.650594,42.7284872,66,Тамбовская область
Котовск,Котовске,1cc2ab3c-1791-4771-b332-d2d96f52788e,52.592393,41.5102486,66,Тамбовская область
Мичуринск,Мичуринске,9bacca6d-4ed5-4fae-a76d-d281ce884d04,52.891294,40.510475,66,Тамбовская область
Моршанск,Моршанске,88bf324d-7303-45c3-ba7f-695f2528490b,53.4436469,41.8115687,66,Тамбовская область
Рассказово,Рассказовом,f3d1ea5a-4478-4589-bec0-47c558577739,52.6537517,41.8743779,66,Тамбовская область
Тамбов,Тамбове,ea2a1270-1e19-4224-b1a0-4228b9de3c7a,52.7213021,41.452258,66,Тамбовская область
Уварово,Уваровом,5a54fa19-c17f-40a8-9d81-0fc826cba781,51.9768835,42.2529568,66,Тамбовская область
Тимашевск,Тимашевске,f09d518d-5617-476f-8c76-877899375202,45.6159358,38.9350513,67,Татарстан
Артем,Артеме,3ce80b09-9b72-4e68-9b2d-becaaee4570e,43.350053,132.1596594,67,Татарстан
Агрыз,Агрызе,9f936889-a757-419e-890a-d4cc1fa95e93,56.5232645,52.994257,67,Татарстан
Азнакаево,Азнакаеве,17296190-84f5-4afd-93c5-2b79cfc8bc12,54.8599054,53.0745505,67,Татарстан
Альметьевск,Альметьевске,1ca4e6ce-2bc8-40a9-bdf5-113449c3a172,54.9013662,52.2970654,67,Татарстан
Арск,Арск,d2c6e970-af35-41fe-9ba6-dc44a4187c67,56.0913636,49.8770441,67,Татарстан
Бавлы,Бавлы,2a7d9c47-fc56-4167-a5fc-5e40a8a5f5d5,54.4063588,53.2457946,67,Татарстан
Болгар,Болгаре,724d41e3-f0ac-4254-a207-897ea3d42076,54.9748862,49.0302977,67,Татарстан
Бугульма,Бугульме,2c857ac6-3fb8-421d-bfd4-deeffa96df8f,54.5363428,52.7895286,67,Татарстан
Буинск,Буинске,58e5a396-77c4-4ab6-b235-afe364c0580f,54.9641106,48.2900576,67,Татарстан
Елабуга,Елабуге,82d4c783-5080-4faa-9cec-ba9152bc9fc8,55.7566727,52.0544438,67,Татарстан
Заинск,Заинске,098deac5-b810-4584-b277-10f8b5afe51d,55.2988854,52.0063634,67,Татарстан
Зеленодольск,Зеленодольске,1e90ec38-0f85-442b-ac1b-ca687fa91d88,55.8466751,48.5010882,67,Татарстан
Иннополис,Иннополисе,98da33d3-9455-497a-9703-a0f89c95a901,55.7521544,48.7446161,67,Татарстан
Казань,Казани,93b3df57-4c89-44df-ac42-96f05e9cd3b9,55.7943877,49.1115312,67,Татарстан
Лаишево,Лаишеве,72197ca2-8209-49d6-ba10-7796b2e2e852,55.4042646,49.5498201,67,Татарстан
Лениногорск,Лениногорске,e3a88932-c76e-4158-842c-d710a9856df1,54.5966917,52.4432118,67,Татарстан
Мамадыш,Мамадыше,1d9bbe0d-7086-4fd0-b91c-ed6d196cb818,55.7149876,51.4128614,67,Татарстан
Менделеевск,Менделеевске,e23b4fcb-782b-4d5c-b962-94fd6018fef6,55.8950646,52.3144177,67,Татарстан
Мензелинск,Мензелинске,d1d11ebe-b022-44aa-a211-3472483a4974,55.7270908,53.1005321,67,Татарстан
Нижнекамск,Нижнекамске,6b849aa8-0782-4c26-b7ac-a0f413f306c0,55.6311963,51.814407,67,Татарстан
Нурлат,Нурлате,1f708d3c-4d86-4ab7-afdf-5741fe661744,54.4281578,50.8050431,67,Татарстан
Тетюши,Тетюши,e277c80f-b3ce-40d5-9a46-8c1e3a8dd1ba,54.936575,48.8314915,67,Татарстан
Чистополь,Чистополе,c3c7b150-1b5b-49a6-ace2-a24b403b3b94,55.3699372,50.628495,67,Татарстан
Кременки,Кременки,73c0bcae-5da5-4796-9084-9b9e5905d501,54.8863306,37.116878,68,Тверская область
Белая Холуница,Белая Холуница,49e2b1b5-771f-4dfd-9428-e74cd055d113,58.8415212,50.8461002,68,Тверская область
Белая Калитва,Белая Калитве,2d38257c-c09e-405d-af01-93fc9cd3f6cd,48.176948,40.8033169,68,Тверская область
Андреаполь,Андреаполе,0c193436-6308-407a-afbb-973a8c075630,56.6507072,32.2621196,68,Тверская область
Бежецк,Бежецке,a8a1798c-3aa9-4716-82a1-51ec18e23c04,57.7861144,36.6903445,68,Тверская область
Белый,Белый,e429f385-b7f5-41be-8c7f-3b8ce47f00b2,55.8337663,32.9388976,68,Тверская область
Бологое,Бологом,01fecded-f136-4c58-986b-2eef124c8290,57.885655,34.0536895,68,Тверская область
Весьегонск,Весьегонске,1e4608bf-7b7d-41a8-b6e3-78010ee9ce80,58.6584004,37.2568605,68,Тверская область
Зубцов,Зубцове,7f0cc277-4994-4c14-abe9-bbb776a8bcfc,56.1760709,34.5825504,68,Тверская область
Калязин,Калязине,fe762e07-f90b-4758-9816-54112f02740e,57.2579471,37.7821253,68,Тверская область
Кашин,Кашине,d0c58ce3-d21c-441f-be50-92de7f5bcc83,57.3600486,37.6118674,68,Тверская область
Кимры,Кимры,2c02d3e2-f65d-4d7f-b1a3-ffe55d2d4508,56.873359,37.3557064,68,Тверская область
Конаково,Конаковом,8f171e04-35f6-4c4d-bd95-97a5601b0d71,56.7275533,36.8011699,68,Тверская область
Кувшиново,Кувшиновом,1370dc6a-9c3c-428b-b8ff-17fe39ee7654,57.0263733,34.1676435,68,Тверская область
Лихославль,Лихославле,65ff289f-75f8-4a63-8d7a-7126496de247,57.122256,35.4667886,68,Тверская область
Нелидово,Нелидовом,a38751f3-98fe-4d8d-b9bc-2a4705b887ec,56.2232417,32.7766656,68,Тверская область
Осташков,Осташкове,bfe4c46e-0487-48ba-aea3-be0d909fca67,57.1457205,33.1116707,68,Тверская область
Ржев,Ржеве,2553804d-14b9-4f5b-8bd0-25c0fc7315ae,56.2629393,34.3291178,68,Тверская область
Старица,Старица,44d646fd-0ad2-49d7-ad37-41aacd6f1aee,56.514955,34.9335145,68,Тверская область
Тверь,Твере,c52ea942-555e-45c6-9751-58897717b02f,56.8585396,35.9117898,68,Тверская область
Торжок,Торжоке,4b7047b6-a656-48e7-a247-1433d4a7fb82,57.0412804,34.9600691,68,Тверская область
Торопец,Торопце,7e35bc70-aa2f-4be7-b34f-8a9c18d48b76,56.5011791,31.6354366,68,Тверская область
Удомля,Удомле,5bbf246a-6ff4-4050-9ea6-6d0b0a746651,57.8787885,35.016716,68,Тверская область
Строитель,Строителе,19c9f6de-45cd-4c76-9839-abd571698ced,50.7845571,36.4886619,69,Томская область
Асино,Асином,8540435c-3516-4d00-a7e5-213165da85e5,56.9908444,86.1765724,69,Томская область
Кедровый,Кедровый,59cb7e41-b681-40c8-97f2-13374a397867,57.5618465,79.5678914,69,Томская область
Колпашево,Колпашеве,c29a885f-a8c8-43b4-aecd-d439d36f5e47,58.3114716,82.9027528,69,Томская область
Северск,Северске,53c22352-eb6f-4163-a4d1-385d64561d2f,56.6031143,84.8809687,69,Томская область
Стрежевой,Стрежевом,0a0fe1fc-8aab-4ff3-a2a3-971ee4fcd27f,60.7328199,77.6040323,69,Томская область
Томск,Томске,e3b0eae8-a4ce-4779-ae04-5c0797de66be,56.4847036,84.9481737,69,Томская область
Плес,Плесе,8bb29a7a-de9c-4c21-ad15-3af39f0a41fa,57.4605304,41.512301,70,Тульская область
Тулун,Тулуне,869c2c69-e8cd-43ae-9596-e0be50c0fcfe,54.5571409,100.5779402,70,Тульская область
Советск,Советске,e401208f-3469-403f-910b-bba057cf70b2,55.0810474,21.8886272,70,Тульская область
Советск,Советске,2fa0734f-2b29-49d5-862f-29f15d88a402,57.5841434,48.9589228,70,Тульская область
Судак,Судаке,9481ba52-663f-4cac-9ba9-67f168016eab,44.8505913,34.9761591,70,Тульская область
Щелкино,Щелкином,e6010aa6-5f02-4beb-bcd6-d0a31fa6e978,45.4289847,35.8251329,70,Тульская область
Алексин,Алексине,b9688874-4981-4b22-a930-2521c04beb3c,54.5083788,37.047891,70,Тульская область
Богородицк,Богородицк,e80009cb-c8c9-4dda-90cb-082b6e0d5d8c,53.7700516,38.1225308,70,Тульская область
Болохово,Болоховом,0e4f8d4e-bc37-4c6e-b46f-a448a0bcb84a,54.0820644,37.826844,70,Тульская область
Донской,Донской,dc8fbc8d-da2e-4bbb-a55c-94446fa7ad77,53.9679582,38.3372104,70,Тульская область
Кимовск,Кимовске,1b04dfd7-7752-4c40-ae60-9fae9cb95237,53.9698378,38.5380267,70,Тульская область
Киреевск,Киреевске,7cf29293-e9ab-4c7a-98ec-30d0c48ea104,53.9321173,37.9220791,70,Тульская область
Липки,Липки,ff4e0e65-f17d-4ba6-832d-d1bd12859e00,53.9418109,37.7019452,70,Тульская область
Новомосковск,Новомосковске,0b6e326e-74ca-4e24-93d4-2c385c292bb5,54.0109754,38.2915652,70,Тульская область
Плавск,Плавске,3381114c-df5f-4966-8e74-b2e63d1e71bb,53.7095993,37.2863144,70,Тульская область
Советск,Советске,20bde9d4-4295-417f-beba-6210f2e6b5d9,53.9337099,37.6315517,70,Тульская область
Суворов,Суворове,3e63d801-f22b-4ad2-bca2-29f73b0388dc,54.1345367,36.4806933,70,Тульская область
Тула,Туле,b2601b18-6da2-4789-9fbe-800dde06a2bb,54.192017,37.6153885,70,Тульская область
Узловая,Узловая,d3f84234-d9f9-4bd9-ae29-459fb22c5433,53.9731407,38.1763104,70,Тульская область
Чекалин,Чекалине,de83a84d-6526-46dc-9501-82a4542e5abb,54.0985105,36.2474377,70,Тульская область
Ясногорск,Ясногорске,87c99d23-260a-4a6e-8f69-f8a3dc131c3b,54.4795178,37.689669,70,Тульская область
Советская Гавань,Советская Гавани,64f0ebe7-00e4-40a0-9dd9-15f9293632ae,48.9664554,140.2852223,70,Тульская область
Пласт,Пласте,4828bba2-6758-4e7b-a7ef-ff07f83e9563,54.3691832,60.8152305,70,Тульская область
Ак-Довурак,Ак-Довураке,7e4932c1-2db8-4fee-9997-655d837e70e1,51.1785658,90.5984511,71,Тува
Кызыл,Кызыле,8df8c56f-a46e-438f-a85b-a9b18ad4fc77,51.7191542,94.4377234,71,Тува
Туран,Туране,224d11db-b006-4774-92eb-7fa5b870acbe,52.144932,93.9172495,71,Тува
Чадан,Чадане,2f1dec2a-2206-47fa-9620-1db182968112,51.2844482,91.5789135,71,Тува
Шагонар,Шагонаре,a2095706-c501-479c-903a-695b78af1f36,51.5347357,92.9199618,71,Тува
Заводоуковск,Заводоуковске,10c58caf-f8b8-44b6-99b9-5cf25f681fcf,56.5012193,66.5505094,72,Тюменская область
Тобольск,Тобольске,6d7c3e9e-8d6d-490a-a650-8257dbf5ec36,58.2016828,68.2538392,72,Тюменская область
Тюмень,Тюмне,9ae64229-9f7b-4149-b27a-d1f6ec74b5ce,57.1530824,65.5343118,72,Тюменская область
Ялуторовск,Ялуторовске,2771f01d-b335-40ba-ac30-11a7d3b43c26,56.649167,66.297034,72,Тюменская область
Воткинск,Воткинске,d948319d-b151-48f5-9791-22ccfeeabfe7,57.0517641,53.9874635,73,Удмуртия
Глазов,Глазове,afeea607-0207-467f-8c59-562fc634f924,58.1359111,52.6634998,73,Удмуртия
Ижевск,Ижевске,deb1d05a-71ce-40d1-b726-6ba85d70d58f,56.8527444,53.2113961,73,Удмуртия
Камбарка,Камбарке,b3bb969f-79ee-46fb-b23c-42a7b19fe8e1,56.2659745,54.1934153,73,Удмуртия
Можга,Можге,7096d8a5-2b41-47b1-95ae-35efcbc07dee,56.4427219,52.2138882,73,Удмуртия
Сарапул,Сарапуле,e69a280f-9064-490e-bae0-8bd39527872f,56.4616117,53.8036967,73,Удмуртия
Инкерман,Инкермане,4218a0b0-d1f0-46fc-8686-ad5674457d0b,44.6135153,33.6100739,74,Ульяновская область
Барыш,Барыше,52cccd1a-84fd-448a-a91e-36f113b9946f,53.6534563,47.1180805,74,Ульяновская область
Димитровград,Димитровграде,73b29372-242c-42c5-89cd-8814bc2368af,54.2168446,49.6261645,74,Ульяновская область
Инза,Инзе,a23672b1-86cf-4b07-b1a1-cf0b58e7419b,53.8550467,46.3532786,74,Ульяновская область
Новоульяновск,Новоульяновске,c21a50ef-de67-477c-887b-a1202730ee8e,54.1447691,48.3911701,74,Ульяновская область
Сенгилей,Сенгилее,b9e9ca48-b953-4999-bf0e-608c57c0d0a0,53.9590553,48.7767869,74,Ульяновская область
Ульяновск,Ульяновске,bebfd75d-a0da-4bf9-8307-2e2c85eac463,54.3080674,48.3748717,74,Ульяновская область
Инкерман,Инкермане,4218a0b0-d1f0-46fc-8686-ad5674457d0b,44.6135153,33.6100739,74,Ульяновская область
Амурск,Амурске,d3c4b43d-3e19-4454-939b-d92ef3d6c875,50.2345017,136.8791135,75,Хабаровский край
Бикин,Бикине,70dc89f8-f067-482a-bd50-4fb2782463e7,46.8186244,134.2551046,75,Хабаровский край
Вяземский,Вяземский,6dbd1c8b-7c73-4ff7-9cbd-7062ac0cc88d,47.5354416,134.7553701,75,Хабаровский край
Комсомольск-на-Амуре,Комсомольск-на-Амуре,a29c5b20-5056-412b-9af6-7b805aa3ea72,50.550011,137.0079286,75,Хабаровский край
Николаевск-на-Амуре,Николаевск-на-Амуре,7a58fb7c-6d03-46e4-b5fc-3f5b587c09be,53.1461943,140.7109642,75,Хабаровский край
Хабаровск,Хабаровске,a4859da8-9977-4b62-8436-4e1b98c5d13f,48.4647991,135.0598811,75,Хабаровский край
Советский,Советский,b2487322-b3b1-48fc-a462-cf06c36fac91,61.3706695,63.566863,75,Хабаровский край
Абаза,Абазе,a369b520-09b4-49b2-b28c-61c9146153e6,52.6517296,90.0885929,76,Хакасия
Абакан,Абакане,42a02e11-a337-4d50-8596-fc76dae7c62a,53.7223661,91.4437792,76,Хакасия
Саяногорск,Саяногорске,f89db729-bbfa-4d64-b8d5-ecafbec0733d,53.1008226,91.4121643,76,Хакасия
Сорск,Сорске,bf626532-9e6c-4365-801e-c1d297ab40f0,54.0001451,90.2595674,76,Хакасия
Черногорск,Черногорске,2e3ec6d8-3835-4c57-9fbc-7e61b58a03a3,53.8258425,91.3259669,76,Хакасия
Радужный,Радужный,c0ac6992-e48e-4648-b176-f56e7bcda57b,55.9961034,40.3323247,77,Ханты-Мансийский АО
Белоярский,Белоярский,db0b028c-2da0-4fb9-af00-6fed7a7644a0,63.712181,66.6772357,77,Ханты-Мансийский АО
Когалым,Когалыме,5a08166f-cfaa-4e95-8233-f0d473883bd3,62.2638914,74.4828687,77,Ханты-Мансийский АО
Лангепас,Лангепасе,149e651b-5dd3-480f-a372-5174576609f6,61.2536667,75.1807905,77,Ханты-Мансийский АО
Лянтор,Лянторе,e7e90d82-aecc-4e9c-a373-3a7afcd5fed3,61.6391639,72.1793828,77,Ханты-Мансийский АО
Мегион,Мегионе,d9c157ca-fd05-4efc-ae0c-16927612a0c8,61.0318946,76.1024772,77,Ханты-Мансийский АО
Нефтеюганск,Нефтеюганске,45906532-143b-48c2-9af3-f480dc19c7bf,61.0882837,72.6164185,77,Ханты-Мансийский АО
Нижневартовск,Нижневартовске,0bf0f4ed-13f8-446e-82f6-325498808076,60.9397379,76.5696206,77,Ханты-Мансийский АО
Нягань,Нягани,06157075-a993-404d-b940-0a103131dc66,62.1454839,65.3944361,77,Ханты-Мансийский АО
Покачи,Покачи,8bac4b94-1d16-42b5-b5c6-211aa52f3216,61.7421977,75.5942069,77,Ханты-Мансийский АО
Пыть-Ях,Пыть-Ях,130857a0-7059-4f18-9a13-c17ef6c4f9ca,60.7585769,72.8366445,77,Ханты-Мансийский АО
Радужный,Радужный,394a840f-9502-406f-a8be-3a2aa9e8f075,62.1343067,77.4584346,77,Ханты-Мансийский АО
Сургут,Сургуте,f1eb1809-47d4-4f0b-9a74-fa416e9d3df2,61.2539773,73.3961726,77,Ханты-Мансийский АО
Урай,Урае,610abc14-c127-4d7c-8697-31cb5c7c47f2,60.1295842,64.8040117,77,Ханты-Мансийский АО
Ханты-Мансийск,Ханты-Мансийск,d680d1a9-ff89-42c0-b39f-143d2ffb520a,61.0024344,69.0183322,77,Ханты-Мансийский АО
Югорск,Югорске,abb05e81-bd8b-4e44-abf7-384c9eba3407,61.3124504,63.3364787,77,Ханты-Мансийский АО
Симферополь,Симферополе,b9001e55-72ed-43bf-b7eb-41b86a14380e,44.9482645,34.100117,78,Челябинская
Королев,Королеве,819d6910-b4d1-474f-ad10-c1fa944dfca4,55.9162558,37.8545224,78,Челябинская
Озеры,Озерах,e778b800-b432-4150-82fd-d415911fb700,54.8539944,38.55987,78,Челябинская
Верхний Тагил,Верхний Тагиле,e76b32c8-a93e-4d3f-bae2-282dc900954a,57.3762768,59.9516521,78,Челябинская
Верхняя Пышма,Верхней Пышме,061cd8e0-b7bd-4a31-944e-a6e3da93631d,56.9757833,60.564885,78,Челябинская
Верхняя Салда,Верхней Салде,744462fb-a17d-43be-b71e-e7ecbd687561,58.0466039,60.5560397,78,Челябинская
Верхняя Тура,Верхней Туре,4ffc4d96-d8fb-49c8-9e36-0989968d06e5,58.3643839,59.8266854,78,Челябинская
Аша,Аша,c1c960ba-28ed-4a23-9663-668a10e8dbc1,54.9907105,57.2783704,78,Челябинская
Бакал,Бакале,f0eff629-59f9-46e3-a3e1-70003376fbd8,54.9406759,58.8051085,78,Челябинская
Верхнеуральск,Верхнеуральске,e4a3d40b-d937-4eef-900f-e16a2244a4c1,53.8760587,59.2169071,78,Челябинская
Верхний Уфалей,Верхний Уфалее,03aa453a-c7d6-4567-9a59-34a9e9cc1eac,56.0487252,60.231963,78,Челябинская
Еманжелинск,Еманжелинске,450daf49-c6ce-4bbd-9e3e-350e6ad3bc6c,54.7554084,61.3243985,78,Челябинская
Златоуст,Златоусте,110c731e-d72b-4c37-91cb-03ce33d9e727,55.1715695,59.6726264,78,Челябинская
Карабаш,Карабаше,dbca0fdd-89a6-43ad-9bd0-9796236917d7,55.4852076,60.2358959,78,Челябинская
Карталы,Карталы,8de6102a-50a8-4bd4-9552-a265cb82b57f,53.0536101,60.647712,78,Челябинская
Касли,Касли,9db9997b-8945-4ae2-9d14-6dfe0dd01c7e,55.8868045,60.7422529,78,Челябинская
Катав-Ивановск,Катав-Ивановске,5c0f59dc-daeb-4891-a620-900a59d8cabd,54.7520187,58.1983706,78,Челябинская
Копейск,Копейск,69462f61-d1da-4e61-a970-3b71c6623002,55.1167545,61.6180809,78,Челябинская
Коркино,Коркином,34bc4096-0b85-4b90-bac1-2539cb030041,54.8903023,61.4034541,78,Челябинская
Куса,Кусе,94812112-feed-454d-a3d2-45ba7bc691d0,55.3385156,59.4386474,78,Челябинская
Кыштым,Кыштыме,969d3bb6-4d8e-4130-902b-b70571090302,55.7060048,60.5563271,78,Челябинская
Магнитогорск,Магнитогорске,988157bf-d6d5-4c2a-80ec-4ad531eea056,53.4071891,58.9791432,78,Челябинская
Миасс,Миассе,f2976e80-32e1-4284-8eda-06cf19239cd1,55.0455774,60.1077757,78,Челябинская
Миньяр,Миньяре,855ef067-23aa-425a-aa9b-cadbfb1f9fff,55.0709601,57.5484435,78,Челябинская
Нязепетровск,Нязепетровске,e42b53fb-fed8-4ee7-94f3-6190e179d249,56.0537199,59.6096791,78,Челябинская
Сатка,Сатке,8bcc16d4-ead7-4938-944c-862c7e6c67aa,55.0404497,59.0288153,78,Челябинская
Сим,Сим,b23193d5-43a7-4663-8fba-7ee34ae4db77,54.9906584,57.6899045,78,Челябинская
Снежинск,Снежинске,08aad8a8-0067-4161-8389-b75d1da72866,56.085232,60.7324989,78,Челябинская
Троицк,Троицк,b5ad78c2-cc8f-4769-9a9f-75743d8da02f,54.0844132,61.5585503,78,Челябинская
Усть-Катав,Усть-Катаве,327f11c6-474f-44f9-aff3-8ba1780fcaf0,54.9261323,58.1528067,78,Челябинская
Чебаркуль,Чебаркуле,1fe59b79-b019-45d7-bfd9-03b3b2d49cb6,54.9819329,60.3773305,78,Челябинская
Челябинск,Челябинске,a376e68d-724a-4472-be7c-891bdb09ae32,55.1603659,61.4007858,78,Челябинская
Южноуральск,Южноуральске,2ac904d8-365e-4f49-8ff9-f14f88609535,54.4490124,61.2581869,78,Челябинская
Юрюзань,Юрюзани,162b9632-9ebb-4143-80fd-2d0c4a978243,54.8546372,58.4227116,78,Челябинская
Аргун,Аргуне,3672454d-2697-4ce1-9666-cc9c744ba5c5,43.2918071,45.8724383,79,Чечня
Грозный,Грозный,a2072dc5-45be-4db3-ab13-10784ba8b2ae,43.3179243,45.6981102,79,Чечня
Гудермес,Гудермесе,ab370c6d-8fd0-4e6b-9491-d83daaa829c9,43.3519164,46.1036052,79,Чечня
Шали,Шали,f206e5a7-d074-44cf-a0f3-a9ca855969d2,43.148776,45.9009577,79,Чечня
Алатырь,Алатыре,a699e866-12f0-42c3-94fd-67ca44468805,54.8398179,46.5721423,80,Чувашия
Канаш,Канаше,6edd2a33-d03a-4d59-83c3-e14de6890a49,55.5069543,47.4917734,80,Чувашия
Козловка,Козловке,e4cdd522-24f9-4fa7-a900-7bd35be4ada5,55.8406526,48.2579372,80,Чувашия
Новочебоксарск,Новочебоксарске,32599307-3fe7-4cf4-8fee-640044422d68,56.109486,47.4791429,80,Чувашия
Цивильск,Цивильске,927d7cf4-f2e6-4617-9cf6-e73edf9fd9ad,55.8650132,47.472967,80,Чувашия
Чебоксары,Чебоксары,dd8caeab-c685-4f2a-bf5f-550aca1bbc48,56.1439378,47.2488718,80,Чувашия
Шумерля,Шумерле,068dfc2d-3a52-4d7f-93bc-797c286e66ac,55.4961795,46.4183534,80,Чувашия
Ядрин,Ядрине,49bf68fa-6f47-4281-9c0f-b2ff8fa96cf6,55.9406826,46.2020765,80,Чувашия
Анадырь,Анадыре,7fad3a21-06b4-4af3-9657-bf1521714952,64.7314347,177.5015752,81,Чукотский АО
Билибино,Билибином,c012d402-217c-488a-85f3-52b3312ddab6,68.0585533,166.4388451,81,Чукотский АО
Певек,Певеке,e8a6aabb-9ea3-4862-9bf7-4b35460e98a4,69.7018051,170.2999194,81,Чукотский АО
Алдан,Алдане,29a64605-5441-48c5-bc08-117a72ebc843,58.6094885,125.3816689,82,Саха (Якутия)
Верхоянск,Верхоянске,86a078da-13f2-4c47-989a-cce0384a60d3,67.5500865,133.3907829,82,Саха (Якутия)
Вилюйск,Вилюйск,52297f9a-df7f-4d97-9260-342aed1f0718,63.7517314,121.6272754,82,Саха (Якутия)
Ленск,Ленске,fdb008ca-3f90-478f-988f-8ec51fc5cc26,60.7276036,114.9549103,82,Саха (Якутия)
Нерюнгри,Нерюнгри,6ece5c38-f802-4f32-ad33-0409538c3562,56.6600322,124.72031,82,Саха (Якутия)
Нюрба,Нюрбе,5749064c-e95a-4a2c-a274-9aba7b066003,63.2828775,118.324325,82,Саха (Якутия)
Покровск,Покровске,fbe75414-a226-41f0-916b-de889d2c84c8,61.4843538,129.1482195,82,Саха (Якутия)
Среднеколымск,Среднеколымске,42bf7165-9170-403c-bf86-ca1c19453e1c,67.4581664,153.7069511,82,Саха (Якутия)
Томмот,Томмоте,ddf06654-8540-4b55-9a08-45497cc29a75,58.9586939,126.2875375,82,Саха (Якутия)
Удачный,Удачный,e6fde0e4-6124-4e8d-82ce-5f97abe86cc6,66.4072367,112.3061653,82,Саха (Якутия)
Якутск,Якутске,884c84a2-0141-4652-962d-8a92989b88f7,62.0280273,129.7325717,82,Саха (Якутия)
Губкинский,Губкинский,0cb9e3a5-20fa-4248-8c1d-b31d5ce7f691,64.4456575,76.4714559,83,Ямало-Ненецкий АО
Лабытнанги,Лабытнанги,6552fa92-269f-4b6a-bee5-fe9204463d99,66.6592376,66.3882628,83,Ямало-Ненецкий АО
Муравленко,Муравленко,9d4ebe8d-29d8-4ddc-882d-75a5c5aec652,63.794188,74.494913,83,Ямало-Ненецкий АО
Надым,Надыме,24a3f6a2-5994-4ede-90d4-dc7fe64418b8,65.5377514,72.5182746,83,Ямало-Ненецкий АО
Ноябрьск,Ноябрьске,131c6e49-9bc5-484d-b65a-ee7f5d250418,63.201846,75.4509665,83,Ямало-Ненецкий АО
Салехард,Салехарде,0c1b7f05-9fd9-4ec9-a2cc-5ee2799be1e6,66.5493568,66.6083994,83,Ямало-Ненецкий АО
Тарко-Сале,Тарко-Сале,b998fcc0-d770-4754-9133-d669a2b2ba5d,64.9117649,77.7610204,83,Ямало-Ненецкий АО
Ростов-на-Дону,Ростове-на-Дону,c1cfe4b9-f7c2-423c-abfa-6ed1c05a15c5,47.2224364,39.7187866,84,Ярославская область
Гагарин,Гагарине,84f1f1f9-34a5-4a9f-9a0b-a2ce6a0fe242,55.5526532,34.9949049,84,Ярославская область
Набережные Челны,Набережные Челны,748d7afa-7407-4876-9f40-764ecdd09bbd,55.7436475,52.3958739,84,Ярославская область
Гаврилов-Ям,Гаврилов-Ям,b94f9367-389f-4825-a837-d6af47171ed8,57.3091552,39.8545157,84,Ярославская область
